(((((((((((((string(v.width) + ';') + string(v.height)) + ';') + string(v.activated_at)) + ';') + string(v.speed)) + ';') + string(v.tiv)) + ';') + v.location.x) + ':') + v.location.y) + ':') + v.location.z
2.5,4.5,2.182644536594617,15.0,2.182644536594617,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,39.47047747052854,12.0,29.470477470528543,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,46.53746480026617,15.0,1.5374648002661695,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,55.51620317498444,13.0,0.5162031749844408,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,68.14786564836133,13.0,3.1478656483613316,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,77.01525130234587,17.0,2.0152513023458787,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,87.91654181963516,13.0,2.9165418196351562,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,97.77228429578106,15.0,2.772284295781064,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,105.61496502559223,19.0,0.6149650255922322,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,118.16783259890006,22.0,3.1678325989000613,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,125.81321162973633,18.0,0.8132116297363348,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,135.88238449304566,14.0,0.8823844930456735,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,148.7302545830879,15.0,3.7302545830879077,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,156.61830742129874,16.0,1.6183074212987516,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,167.36207040204582,16.0,2.3620704020458048,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,177.4666001978341,14.0,2.466600197834106,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,186.25219506493514,9.0,1.2521950649351385,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,196.70547261257778,16.0,1.7054726125777673,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,207.2995666124764,21.0,2.2995666124764083,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,218.43827291393063,11.0,3.4382729139306285,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,232.88780590295826,11.0,7.887805902958276,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,242.8365043177458,17.0,2.8365043177458,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,251.02135486344386,15.0,1.021354863443853,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,262.6617886020456,13.0,2.661788602045583,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,274.19047308581315,22.0,4.190473085813141,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,282.2941865696972,18.0,2.294186569697218,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,291.0566694951563,21.0,1.056669495156317,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,300.8397976163489,12.0,0.8397976163489105,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,312.89135167296484,10.0,2.89135167296486,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,325.0253974921704,15.0,5.02539749217039,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,336.8681908584496,22.0,1.8681908584496376,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,345.79338183776565,11.0,0.7933818377656725,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,361.3294193591244,18.0,1.3294193591244352,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,371.2489724797608,20.0,1.2489724797608086,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,380.7958019824887,17.0,0.7958019824886826,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,392.84560528810283,16.0,2.8456052881028557,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,402.4024954844989,15.0,2.4024954844988944,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,410.5591147837962,13.0,0.5591147837961846,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,422.1382689878149,20.0,2.1382689878149357,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,432.634575407954,10.0,2.634575407953987,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,440.9261190381791,9.0,0.9261190381790917,4674.711892097024:2588.3424541605636:0.0
2.5,4.5,451.1896634649854,15.0,1.1896634649854247,4674.711892097024:2588.3424541605636:0.0
1.57,1.05,474.5607142927723,11.0,14.560714292772253,4674.711892097024:2588.3424541605636:0.0
